"","V1","V2","V3","V4","V5"
"MYL6",-0.248933746124366,-0.204587021351997,-0.283251099161083,0.0750970345428363,-0.011335591566571
"HEXB",0.0875046314524923,-0.0405197889029282,0.0967943378736077,-0.249467393016747,-0.031795340160065
"MASTL",-0.00271979975953924,-0.0328685705656913,0.0464879786860458,-0.208631497477971,-0.110517293045486
"PIGB",-0.0173515688960843,0.0320881274707211,-0.149613047644106,-0.167688893989446,-0.140142637883507
"TRIM59",-0.275557101264982,0.0474317880140573,-0.268001438642727,0.333496172924664,0.303823814172578
"AC093512.1",0.0853525616599791,-0.0233467756711301,0.211750505759426,-0.399900535005746,-0.165752936870916
"AC009118.2",-0.0317366195803329,0.075187412807121,-0.0253247049916829,-0.0827701353920085,0.0502796712711467
"ITGB3BP",-0.321246737172789,-0.158977287874634,-0.383250661822459,0.0863996340722927,-0.132980295435809
"EIF3H",-0.0854650503200376,-0.0569720393437477,-0.022154681461558,-0.122235823274866,-0.0924219162967658
"AC005253.2",-0.149116823761327,-0.00504947665470809,-0.194763474845592,-0.0972747599692843,-0.138620375791721
"SGCE",-0.135952539417638,-0.113310150273522,-0.129709488000044,0.0436377637797747,-0.103172533097001
"NHSL1",-0.00223518542181595,0.0328196585375303,0.0182560191907197,-0.117626099607993,-0.0720653785873502
"AL442663.3",-0.0962303452776247,0.0330839893327208,-0.264805769494885,-0.0933756396601934,-0.122790525411699
"ST20-AS1",-0.299159683889061,-0.191960052330639,-0.348870632773563,0.167886302485105,0.041856728861969
"GDF9",-0.0798979079799715,-0.0709192033558703,-0.142903109102191,-0.14959491976002,-0.140534311364463
"AC011500.3",-0.115286094720924,0.0273737824888614,-0.217769945773203,-0.0536849228851203,-0.0131972987495511
"FAM71E1",0.00198454002257437,0.0216175322366706,-0.0965800243241472,-0.288646623651687,-0.140862494381659
"CENPO",-0.0971546994354868,-0.0641408184133528,-0.149459564009602,-0.106114185419035,-0.0513242185502346
"WDR20",-0.0928223751180197,-0.0521814045708606,-0.115795075452438,-0.0822276013707001,-0.183448873465492
"IPO7",1.11630584064067,0.616671602429832,1.23995827093282,0.692082629379801,0.900988560589529
"HOXB-AS1",-0.0445404130560572,0.00219163550561553,-0.146052672040528,-0.104293846419006,-0.0302808401047406
"ICA1",-0.0241130923596145,-0.100995335220894,-0.0120537647241464,0.103124731088416,0.000528100393830368
"AC097460.1",-0.211732196818919,0.0139577080693769,-0.143794842240853,0.0989490016060489,0.159626846634624
"STAU1",0.567415882472023,0.457858264314671,0.635978446936604,0.304219459227579,0.661407395959343
"TIMM17B",0.00587334403606902,-0.0415826963927989,-0.117923233684301,-0.0783900507864358,0.0128989594058425
"DALRD3",0.0624943258208506,0.0604914757457862,-0.101096334939385,-0.2394729417122,-0.103898743312036
"GINS3",0.100886015712873,0.131492420268288,0.123914997525327,-0.184886221792298,-0.055083603166993
"AC073611.1",-0.0579465180762989,-0.0121968837148333,-0.168268125508872,-0.181638212796216,-0.200400892721893
"AC093677.2",-0.0968238841651782,-0.0190759497358563,-0.0989703893671888,-0.251085974555183,-0.180437418104089
"RPS21",-4.06429552395823e-05,0.00730288255687919,-0.0288583933655364,-0.297959987095619,-0.124384470782055
"TMEM262",-0.128432671478714,-0.0228301249024813,-0.178572185496217,0.0185094162216391,-0.0279908745616596
"SNX24",0.0608386033199251,0.183243817106989,-0.0458496238840044,-0.386401511621458,-0.108937692581738
"RPS5",0.712031695365414,0.28053062611966,0.758789839748657,0.47690181952655,0.576894678133692
"HCFC1R1",-0.0530421504016105,0.0360217264155279,-0.119745718692539,-0.090636700423714,-0.0145156144770307
"NDUFB11",-0.0954257172601247,0.0704483986913075,-0.199703741149215,0.0475892698400052,0.0854837486657602
"AC019163.1",0.0332954563349221,0.033463694195799,0.0572626977485934,-0.327134799208686,-0.108955648841763
"AC109460.1",-0.00801266796337366,-0.0122248304173094,-0.109679253597193,-0.125915962750277,-0.141209840788654
"DGLUCY",-0.0665633257931911,-0.0491165521437962,-0.0751704970516112,0.0581827934171409,0.0396983057218828
"POLR2D",0.499361362448811,0.312063917166981,0.423562549308326,0.00156244380154885,0.126665624227472
"ARPC4",-0.102093389332831,0.0370286060298743,-0.18369862201151,0.176956473010651,0.00454400947112072
"AP001178.2",0.18082072778812,0.112943472393286,0.285002171602566,-0.414634823265446,-0.0597157609434134
"ATP8B4",0.0627299541367418,0.0115222761394086,0.0159736612429835,-0.271866906271488,-0.154906272697009
"GPI",0.454177251739899,0.376780717835114,0.521321126288901,0.38022065059323,0.349213256990651
"NUDC",0.244254324151066,0.0987266652249937,0.32800198719931,0.161614869921277,0.153713123010362
"ATP6V1G2",-0.0726509095806453,0.0161993584611641,-0.147742753440987,-0.101741446049386,-0.0646128376719934
"C4orf33",-0.0719154367870058,0.0223033321382013,0.0222252058633327,-0.0175238303602828,0.158514980045497
"PNPLA2",0.241936134848098,0.174258875860716,0.13376260857956,-0.464899877966971,-0.19237261079099
"FGF12-AS2",-0.19673507272196,-0.14575660578124,-0.184992739025982,0.0902512664409845,-0.0504095777682939
"AC008945.1",0.346776301811338,0.0770626950937295,0.42395703802901,-0.312752003243188,-0.0294925389315186
"AC097662.1",-0.00936397695238154,0.0712140812617896,-0.14387423458038,-0.234873410684505,-0.14845158840992
"WAC",-0.14232618153116,-0.100810490915589,-0.162059433498798,0.144765278692391,-0.0876202209534197
"MIP",0.0234933157384938,0.0421373651510945,-0.0231750981580964,-0.33812857220589,-0.216864998452437
"MCM7",-0.0983786393693794,-0.0681860152594668,-0.201311046800025,0.0224826630251415,-0.149829808094771
"AC023593.1",-0.116759781393995,-0.003412891125049,-0.192168821024237,-0.0630928865629733,-0.155500464881069
"AL358115.1",0.0243301030532721,0.0291890453735837,-0.0284865588557561,-0.344075332386338,-0.182425209904816
"AC084125.1",-0.0172773815487667,-0.0104051646031373,-0.119284730309755,-0.115292063037181,-0.148265348254893
"ACTR3C",-0.0781607377870393,-0.0405880006651161,-0.188520350832358,-0.0676701527833538,-0.153599244597806
"C6orf47-AS1",-0.0820494642873118,-0.0525036339634624,0.00374580127370672,-0.103636737704212,-0.0218393336482209
"AL031714.1",-0.0790934056065445,-0.0495786146802393,-0.126791050198824,-0.177983367470304,-0.09275848373579
"AC073957.3",-0.027920609928228,-0.0106858977746475,-0.0852932711619101,-0.241225189609749,-0.122312482357705
"AC015674.1",-0.0376072194184423,0.0117843433492598,0.0246017794460574,-0.155967086798548,-0.0926935911626942
"AL079303.1",-0.193560279219678,0.0120613327884081,-0.27939550386054,0.275194606149942,0.124849528140724
"AC127024.6",-0.0445177135566205,0.0316175229508343,-0.00105097900059345,-0.216196551778707,0.000917976396420592
"AL592166.1",-0.0314468803339549,-0.0339347201150285,-0.0850788705930483,-0.285707578414736,-0.19707276995301
"ZNF747",-0.0320073723326993,-0.0624612947817392,-0.018443420478433,-0.142227293617799,-0.178224705509789
"DARS-AS1",-0.0988066858857003,-0.0661081511380621,-0.0478418801118305,-0.143445791175144,-0.102764775050052
"AC025442.1",-0.0632462295012046,0.00749108618538379,-0.130237613220516,-0.0744482997321776,-0.00941523276469792
"MESTIT1",-0.0541676370672537,-0.131857481324337,-0.0026462415901396,-0.219940725981988,-0.136477597178334
"NDUFB2-AS1",-0.112567426643213,-0.0448137199531069,-0.218400780523117,-0.104330920386551,-0.142566942789035
"CDC42SE1",-0.277184332274102,-0.170707944143156,-0.181616260741749,0.302665237777729,0.0758256444824507
"AL358781.1",-0.108566929771639,0.063292007347022,-0.200651921075446,-0.0220141371392466,-0.0744430099752015
"ZNF606",-0.0255137419226743,0.000718200762909522,-0.173597961305812,0.21223108253593,-0.023366110918276
"ATP6V1C2",-0.0576907870184593,-0.031273583040834,-0.131462963768855,-0.0897521440577147,-0.0708837679550233
"RPL13",0.0883186266009561,0.00107645589254054,0.00964260467388392,-0.191369004111605,-0.107865613821865
"ZNF503-AS2",-0.313674336923155,-0.167660863150187,-0.339456212402987,0.145893910889678,-0.135176379150079
"HAT1",0.687875846889837,0.737862642015243,0.701841850182845,0.603071284581365,0.975961623325518
"SUCLA2",0.116397754909044,0.146039159968356,0.162592217559827,-0.183503292704936,0.0737620877937192
"AC137630.3",0.0261936837885165,0.00976482653183265,0.0548264005457036,-0.297062143857711,-0.108698307045124
"RXFP3",0.146300305831145,0.0572214602445082,0.165522640528456,-0.378983823694273,-0.201035562270978
"RPL18",0.0260154659784778,0.0203043281362663,-0.0147119783707948,-0.136342209442667,-0.0698960802999016
"ENOSF1",-0.128154700403642,-0.0146742250179926,-0.191321436537393,0.0357121359517546,0.0612627456709111
"GPANK1",-0.0198131013966396,0.0548258082948675,-0.0819828306815486,-0.0785756314126422,-0.0889301218340727
"NFYC-AS1",-0.182273364911207,-0.0237704234203178,-0.130644347477154,0.0239975009680485,0.0638306017584364
"AC079742.1",-0.173636519623952,-0.0851486372777777,-0.151989974898453,0.0252585350281296,-0.0194425105364828
"AC092755.2",-0.0273386459021277,-0.0229268124197654,-0.0305122524997948,-0.0705353191157524,-0.059379390574491
"EIF2S3",0.034440510420874,-0.0627693930894104,0.314190161655591,0.134921201409479,0.12797497706143
"AL360270.3",-0.190892739463869,-0.0492771343313044,-0.317263959382866,0.123627593865398,-0.103541746612617
"CNBP",1.05469167961197,0.435190480059411,1.65988082441484,0.402089986497374,0.645499714827092
"PLLP",-0.0489735624200318,-0.0673134161901887,-0.154085888856105,-0.148604961723258,-0.186682733523808
"DIMT1",-0.0588632804817771,0.00153976705278806,-0.0778622251569524,0.0369001514801591,0.0640884233354422
"TMEM147-AS1",-0.0369354360653331,0.000607158180127028,-0.0259921313473606,-0.13988718560523,-0.120066061454199
"DDX6",-0.123959357966669,-0.0820536280212764,-0.0722206500612238,0.438079401464562,-0.00719626239915692
"RPL3",0.201772735815194,0.105758970464874,0.203134910385111,-0.0506470958193233,0.00127205370910446
"MMACHC",-0.00178643324333967,-0.0149604468543347,-0.0718195710412724,-0.125526965463709,-0.166657257413413
"CERS6-AS1",-0.0911703443444911,-0.00975624250295462,-0.144708459123031,-0.0275293110156882,-0.0904457378035131
"F8",-0.00180874289237367,0.0469130570430496,0.0388489476144541,-0.137080573239426,-0.0266711151468581
"ZCCHC3",0.0309085202084957,-0.00932007378310858,-0.0409910652117233,-0.266397698186866,-0.240997432614978
"AC098484.4",-0.174161086133279,-0.021517267308948,-0.201142379297099,0.137067245642166,0.0997466847027052
"DOC2A",-0.278132875739161,-0.148008814566919,-0.362864949436524,0.150145189853617,-0.0209858460629067
"AC008403.2",-0.103226576886721,-0.061573163072473,-0.148892072661931,-0.0657648456151928,-0.0512830533840566
"GLOD4",-0.031820979653551,0.0352109014198958,-0.0509715031328477,-0.159465343906098,-0.10522260355124
"BCL2L12",-0.151326453149877,-0.107307038605523,-0.146385662321213,-0.00420189094082131,-0.039729702644578
"MAP1B",0.490112839285812,0.180923614980926,1.03718024945763,0.447447327650531,0.555947774221839
"HIST1H1C",-0.107358243980344,0.517593230898261,0.0879481237353078,3.32456496899479,3.17255971153037
"ABHD2",0.0790503144667976,0.155042221276574,0.136894150687289,-0.130600703960085,-0.0654092751877867
"AC009133.1",0.0507885398273732,0.0265937588063724,0.00437213014086332,-0.258467536095183,-0.095596066411086
"INO80E",0.0462425904757609,0.102857460426071,0.12938334797997,-0.0330306758313843,0.044663066755532
"PGK1",0.529064712705018,0.194502449892055,0.818340189038727,0.324666773162682,0.434933849162449
"AP003392.3",-0.0705458512782278,0.0154078455858414,-0.214693523816339,-0.0257944586581285,-0.0722373053241842
"JUN",-0.157171895156218,-0.0728831136192723,-0.0278895036575216,0.869809415312375,0.263536982671754
"RAD21-AS1",-0.00807997171983241,0.126534120411882,0.0360413153356988,0.0710924993303187,0.171101900323169
"RHOA",0.179139378916187,0.0684783698821421,0.198735945818435,0.124193252453017,0.128154730952822
"SGO1-AS1",-0.207772068814663,0.0524664281327257,-0.123837199935244,0.219074437006399,0.398759327773191
"ACIN1",-0.0868007753871148,-0.101780686913082,0.133148386365802,0.263994522778068,0.189520672842962
"NCL",1.08678260210918,0.00775733634078457,2.43171315478913,0.39017011005597,0.894637355614452
"C6orf201",0.0643839695526802,0.0375774710555253,0.0794032426379113,-0.281452621741348,-0.194801104767867
"RPL28",0.13231001660329,0.0231717213522242,0.0653860232891292,0.0457161624151731,0.0372843399649594
"AC078929.1",-0.0963864930652847,0.0319911907251169,-0.151105899778338,-0.0977654785458115,-0.0971806719633787
"STEAP3-AS1",-0.0689145474997096,-0.126250714814566,-0.0719937256763682,-0.0888437215979187,-0.125150924993449
"COA6-AS1",-0.0480200137866001,0.0173628030714515,0.0118545911407375,-0.125915238218447,-0.0821349502861372
"LTB4R2",-0.186353315927836,-0.162212042507241,-0.198033424219673,-0.0744809466777639,-0.104262335874496
"AC104985.1",-0.149638509115708,-0.192430086296051,-0.134747125130945,-0.077593830274204,-0.114952279134025
"RIOX2",0.11167117614797,0.108313527158561,0.154080387148106,-0.219750433328222,-0.0496876464439913
"MMGT1",0.546348155114153,0.462305438973374,0.579411928293008,0.532914536918445,0.588179667626935
"SLC12A5-AS1",-0.219766930170861,-0.0986831555684473,-0.282391947797781,0.0996270220546446,-0.0428308936517152
"AC087289.5",0.00772555353639891,-0.0095711450347321,0.0236238359851459,-0.282012674999219,-0.138039965230439
"AL139022.1",-0.0973872194419233,-0.0732831210134442,-0.130678702011589,-0.105682393115841,-0.12834574691084
"PRKAR2A-AS1",0.138471897531822,0.037000232566453,0.146179793170617,-0.303513075619229,-0.122635073724944
"MCM3AP",0.152401035917989,0.0192076353833615,0.152524192665323,-0.175494177588323,-0.173165358352854
"CALR",0.537423013012291,-0.0198558591682888,1.33026805623164,1.08590293293545,0.890501368366216
"AP000446.1",-0.144247127875535,-0.0348576156231747,-0.214350407200088,0.0254284139559425,-0.0424030754506763
"AL080276.2",-0.0591320944955022,0.0482862675582085,-0.17208068227534,-0.121057285803537,-0.00680637026265463
"APOOL",0.257799024131505,0.118448234534735,0.506197207017214,-0.496867984680623,-0.010828281735007
"PRPF39",-0.0192117661181766,-0.040520536851432,-0.131453296064866,-0.138765313215726,-0.0875504223576883
"AC016027.1",0.0109541887566716,0.0815673843783751,0.000574162425052874,-0.274559189602581,-0.192805285766237
"MED12L",-0.0651793201323926,-0.0221271341219664,-0.0488650183381163,-0.042876319421991,0.036486932277896
"AP006621.1",0.136535817572126,0.0666458999520076,0.0855076772355952,-0.353536413592379,-0.186077585575508
"RPL19",0.179609350618216,0.0449062737834981,0.221351495917832,-0.151285009345704,0.00139315496070572
"AL135925.1",-0.0302301897855839,-0.0367150762362101,-0.0923733158791035,-0.115607193898919,-0.110562644304976
"AC106786.2",0.0121194967643841,0.0178058604751359,-0.0273808551461577,-0.26812506879914,-0.0377037324570236
"RPS8",0.91311396671679,0.21837463971736,1.25926053901413,0.46361403577541,0.770753386436998
"CCNI",0.00310486720338973,0.0684224684000574,-0.00583833782111337,0.497697544731047,0.273883126080977
"AL354836.1",-0.0884782772527266,0.0248563385834874,-0.133570901357959,-0.0662376798376047,-0.106379701053301
"AC090241.2",-0.165935508935552,-0.0975070776844394,-0.16790720751483,-0.0803692691882881,-0.0702297392983778
"TAGLN2",1.01070528026813,0.364539763004511,1.48399615664541,0.556314606319528,1.0470148149599
"RSL1D1",1.05081551212746,0.336062295589616,1.65682024767168,0.102606068197906,0.543380264749182
"AC114689.3",-0.16969489466135,-0.0152715705538649,-0.256842708140797,-0.00901026455084021,-0.039442904751357
"PRICKLE3",-0.13503917121952,0.00531647760196465,-0.215777890619143,0.0359731178283298,0.0156675899375048
"CDKN2A",-0.037466489679917,-0.0008804114695002,-0.0458557737678876,-0.056919098650383,0.0322670761269861
"HIF1A-AS1",-0.126504311309856,-0.0731635107079483,-0.0972661402990199,0.0241169006363845,-0.0764987941408594
"PFN1",1.33851434489834,0.324443264964753,1.98178635908627,0.62846811085726,1.32220240913201
"RUSC1-AS1",-0.0443174860524227,0.0245902509884518,-0.0740774369932843,-0.160585156193066,-0.038218519696956
"AL035661.2",-0.197034546586859,-0.136008631422043,-0.193997044307955,0.247533630914764,-0.0185569085903714
"AC020978.5",-0.0264152743378115,0.0958881076582921,-0.0839526785023583,-0.0433153836243474,-0.0405112637597576
"AL133410.2",-0.0178790633690983,0.00284465337501511,-0.136033526840099,0.00529184776109154,0.00421209632859316
"RPL17",1.51568738121251,0.481210909197301,1.34430430954209,0.846826554239737,1.15371952764303
"CYP20A1",-0.15429966991626,-0.104703823506287,-0.153770715761908,-0.196834666346992,-0.114160519380232
"HMGB2",0.180199315852414,0.174694799494688,0.993024585345103,2.38642707374792,2.53378863902366
"AL356804.1",-0.0608759096354176,0.0390684148267622,-0.147138389345515,-0.139154263700616,-0.164218345156245
"AC138028.6",0.0128618782543066,-0.0262888054153486,-0.0795262307949926,-0.272889990051417,-0.108268699306991
"CCDC85C",-0.15992765645843,-0.0791873709597882,-0.229726662110645,0.0768678580578695,-0.0483725976279626
"SLC25A21",-0.0109170612131367,0.120005157238721,0.0134423515776507,-0.241783433612639,-0.134259004496175
"DNAJB1",-0.206603829667092,-0.0302179767230657,-0.183458861325579,0.312900686541397,0.159603613618988
